"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX5235953","data/fastq/SRX5235953_SRR8427968_1.fastq.gz","data/fastq/SRX5235953_SRR8427968_2.fastq.gz","SRR8427968","SRX5235953","SAMN10722512","SRS4238610","PRJNA510445","SRP173922","SRA832684","B426-M08","B426-M08","B426-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B426-M08","Illumina HiSeq 2500","ILLUMINA","2114817491","11619168","408170","human gut metagenome","B426-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","039accec5def274e60b24e10fbc5fe2f;d6860980346be781370b9fbebb3fb03d","920656806;932390862","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8427968/SRR8427968_2.fastq.gz"
"SRX5235954","data/fastq/SRX5235954_SRR8427969_1.fastq.gz","data/fastq/SRX5235954_SRR8427969_2.fastq.gz","SRR8427969","SRX5235954","SAMN10722513","SRS4238611","PRJNA510445","SRP173922","SRA832684","B436-M08","B436-M08","B436-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B436-M08","Illumina HiSeq 2500","ILLUMINA","2090585543","11482642","408170","human gut metagenome","B436-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","83b1dc42a0b599e52d35c1076727cf36;3ab6ff8522315128f207e5bbc7d509ea","903158488;915465715","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8427969/SRR8427969_2.fastq.gz"
"SRX5235955","data/fastq/SRX5235955_SRR8427970_1.fastq.gz","data/fastq/SRX5235955_SRR8427970_2.fastq.gz","SRR8427970","SRX5235955","SAMN10722514","SRS4238612","PRJNA510445","SRP173922","SRA832684","B399-M04","B399-M04","B399-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B399-M04","Illumina HiSeq 2500","ILLUMINA","1663007077","9111557","408170","human gut metagenome","B399-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","c9c26de47435281371e5dabe5202d61c;6cfd91e83c8f326bd99b64bc1547230f","717825138;725722684","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8427970/SRR8427970_2.fastq.gz"
"SRX5235956","data/fastq/SRX5235956_SRR8427971_1.fastq.gz","data/fastq/SRX5235956_SRR8427971_2.fastq.gz","SRR8427971","SRX5235956","SAMN10722515","SRS4238613","PRJNA510445","SRP173922","SRA832684","B327-M12","B327-M12","B327-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B327-M12","Illumina HiSeq 2500","ILLUMINA","2520194382","13793225","408170","human gut metagenome","B327-M12","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2015","152fc34ab597a5a4923657a96fcaaa59;abc2a2fbf566d23b4a4a8730defc8891","1094528695;1112110348","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8427971/SRR8427971_2.fastq.gz"
"SRX5235957","data/fastq/SRX5235957_SRR8427972_1.fastq.gz","data/fastq/SRX5235957_SRR8427972_2.fastq.gz","SRR8427972","SRX5235957","SAMN10722516","SRS4238614","PRJNA510445","SRP173922","SRA832684","B349-M04","B349-M04","B349-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B349-M04","Illumina HiSeq 2500","ILLUMINA","882233957","4806977","408170","human gut metagenome","B349-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","2d927e9262abc96f37598d1552d8f41e;15de9d83509bb688ceb675a5edd679f4","382895749;384205067","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8427972/SRR8427972_2.fastq.gz"
"SRX5235958","data/fastq/SRX5235958_SRR8427973_1.fastq.gz","data/fastq/SRX5235958_SRR8427973_2.fastq.gz","SRR8427973","SRX5235958","SAMN10722517","SRS4238615","PRJNA510445","SRP173922","SRA832684","B226-M08","B226-M08","B226-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B226-M08","Illumina HiSeq 2500","ILLUMINA","1922050319","10553333","408170","human gut metagenome","B226-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","d9553562317b135bdf362e1ed448d690;c2111f98d4baf55e6bd5d1d77fb41c64","833837773;848672616","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8427973/SRR8427973_2.fastq.gz"
"SRX5235959","data/fastq/SRX5235959_SRR8427974_1.fastq.gz","data/fastq/SRX5235959_SRR8427974_2.fastq.gz","SRR8427974","SRX5235959","SAMN10722518","SRS4238616","PRJNA510445","SRP173922","SRA832684","B349-M03","B349-M03","B349-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B349-M03","Illumina HiSeq 2500","ILLUMINA","871825752","4724622","408170","human gut metagenome","B349-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","100af059694454bff984d15940deb4f4;653472ed9bbd2da20b932ef03b0f057f","371581098;373258228","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8427974/SRR8427974_2.fastq.gz"
"SRX5235960","data/fastq/SRX5235960_SRR8427975_1.fastq.gz","data/fastq/SRX5235960_SRR8427975_2.fastq.gz","SRR8427975","SRX5235960","SAMN10722519","SRS4238617","PRJNA510445","SRP173922","SRA832684","B411-M04","B411-M04","B411-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B411-M04","Illumina HiSeq 2500","ILLUMINA","3145338109","17343689","408170","human gut metagenome","B411-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","d089f4c7ee88a96d22e902fa089922ab;a1afb3b7a5df62e8be3ff886f28d7873","1378242920;1408125401","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8427975/SRR8427975_2.fastq.gz"
"SRX5235961","data/fastq/SRX5235961_SRR8427976_1.fastq.gz","data/fastq/SRX5235961_SRR8427976_2.fastq.gz","SRR8427976","SRX5235961","SAMN10722520","SRS4238618","PRJNA510445","SRP173922","SRA832684","B349-M08","B349-M08","B349-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B349-M08","Illumina HiSeq 2500","ILLUMINA","2287011470","12506914","408170","human gut metagenome","B349-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","d97eb5c6c0ec13e5c949787870631093;37b58d15f40f9b14ebf5bf6fbebd844a","996729496;1005144212","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8427976/SRR8427976_2.fastq.gz"
"SRX5235962","data/fastq/SRX5235962_SRR8427977_1.fastq.gz","data/fastq/SRX5235962_SRR8427977_2.fastq.gz","SRR8427977","SRX5235962","SAMN10722521","SRS4238619","PRJNA510445","SRP173922","SRA832684","B403-M04","B403-M04","B403-M04","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B403-M04","Illumina HiSeq 2500","ILLUMINA","4843454642","26386450","408170","human gut metagenome","B403-M04","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","9c6b5cb24ba2565c6ba9304f09760716;29e2a652d89dd28ce0ef54b54331bf8a","2102743015;2139254519","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8427977/SRR8427977_2.fastq.gz"
"SRX5235963","data/fastq/SRX5235963_SRR8427978_1.fastq.gz","data/fastq/SRX5235963_SRR8427978_2.fastq.gz","SRR8427978","SRX5235963","SAMN10722522","SRS4238620","PRJNA510445","SRP173922","SRA832684","B352-M08","B352-M08","B352-M08","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B352-M08","Illumina HiSeq 2500","ILLUMINA","3182332573","17483144","408170","human gut metagenome","B352-M08","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","3ac6b3849324b822dc369ac22530163e;05d5ad31c9bfbdaae8d9027748f13fe1","1391483722;1416330256","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/008/SRR8427978/SRR8427978_2.fastq.gz"
"SRX5235964","data/fastq/SRX5235964_SRR8427979_1.fastq.gz","data/fastq/SRX5235964_SRR8427979_2.fastq.gz","SRR8427979","SRX5235964","SAMN10722523","SRS4238621","PRJNA510445","SRP173922","SRA832684","B341-M03","B341-M03","B341-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B341-M03","Illumina HiSeq 2500","ILLUMINA","2238634602","12242619","408170","human gut metagenome","B341-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","5af35fbf61e870c7a91ecd890b602ccd;e435d5aa285a4b090d4361c635bfcdfb","978284701;999833720","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/009/SRR8427979/SRR8427979_2.fastq.gz"
"SRX5235965","data/fastq/SRX5235965_SRR8427980_1.fastq.gz","data/fastq/SRX5235965_SRR8427980_2.fastq.gz","SRR8427980","SRX5235965","SAMN10722524","SRS4238622","PRJNA510445","SRP173922","SRA832684","B422-M12","B422-M12","B422-M12","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B422-M12","Illumina HiSeq 2500","ILLUMINA","1411278844","7740286","408170","human gut metagenome","B422-M12","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012-2014","e58c609930644c25d3c423d2f90f9a75;bf2e23af7552fc56712ccf05f3e83430","595436567;610507517","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/000/SRR8427980/SRR8427980_2.fastq.gz"
"SRX5235966","data/fastq/SRX5235966_SRR8427981_1.fastq.gz","data/fastq/SRX5235966_SRR8427981_2.fastq.gz","SRR8427981","SRX5235966","SAMN10722525","SRS4238623","PRJNA510445","SRP173922","SRA832684","B422-M03","B422-M03","B422-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B422-M03","Illumina HiSeq 2500","ILLUMINA","1225557740","6718682","408170","human gut metagenome","B422-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012-2014","166adcb40a11903543f6c7722b437331;df5440110bd1d54a903a011a97b5218d","515904521;524927318","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/001/SRR8427981/SRR8427981_2.fastq.gz"
"SRX5235967","data/fastq/SRX5235967_SRR8427982_1.fastq.gz","data/fastq/SRX5235967_SRR8427982_2.fastq.gz","SRR8427982","SRX5235967","SAMN10722526","SRS4238624","PRJNA510445","SRP173922","SRA832684","B436-M06","B436-M06","B436-M06","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B436-M06","Illumina HiSeq 2500","ILLUMINA","2165986864","11799856","408170","human gut metagenome","B436-M06","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","162a85907aefef5ea72120daa739cfc7;1891cd69e068ba1312823b7ea318dba6","917655012;935951642","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/002/SRR8427982/SRR8427982_2.fastq.gz"
"SRX5235968","data/fastq/SRX5235968_SRR8427983_1.fastq.gz","data/fastq/SRX5235968_SRR8427983_2.fastq.gz","SRR8427983","SRX5235968","SAMN10722527","SRS4238625","PRJNA510445","SRP173922","SRA832684","B426-M05","B426-M05","B426-M05","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B426-M05","Illumina HiSeq 2500","ILLUMINA","2800737582","15296413","408170","human gut metagenome","B426-M05","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","75546bd69a4668c0ae6754e47b1524f0;30c7b141f08059e8996cb9e7e3824f5e","1179783937;1200256263","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/003/SRR8427983/SRR8427983_2.fastq.gz"
"SRX5235969","data/fastq/SRX5235969_SRR8427984_1.fastq.gz","data/fastq/SRX5235969_SRR8427984_2.fastq.gz","SRR8427984","SRX5235969","SAMN10722528","SRS4238626","PRJNA510445","SRP173922","SRA832684","B819-M06","B819-M06","B819-M06","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B819-M06","Illumina HiSeq 2500","ILLUMINA","2028383802","11080942","408170","human gut metagenome","B819-M06","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2013","e8e0618b38c3179686685aeb0ba24513;e062e63f9c7a5ca263c231e6e7e3347d","855655972;874906118","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/004/SRR8427984/SRR8427984_2.fastq.gz"
"SRX5235970","data/fastq/SRX5235970_SRR8427985_1.fastq.gz","data/fastq/SRX5235970_SRR8427985_2.fastq.gz","SRR8427985","SRX5235970","SAMN10722529","SRS4238627","PRJNA510445","SRP173922","SRA832684","B327-M03","B327-M03","B327-M03","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B327-M03","Illumina HiSeq 2500","ILLUMINA","2434981256","13300490","408170","human gut metagenome","B327-M03","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","932e7bf4e706d45777ec5bd9ed85176a;df539bba43dd03c1ba71e6454f4c026e","1025171402;1049249326","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/005/SRR8427985/SRR8427985_2.fastq.gz"
"SRX5235971","data/fastq/SRX5235971_SRR8427986_1.fastq.gz","data/fastq/SRX5235971_SRR8427986_2.fastq.gz","SRR8427986","SRX5235971","SAMN10722530","SRS4238628","PRJNA510445","SRP173922","SRA832684","B346-M06","B346-M06","B346-M06","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B346-M06","Illumina HiSeq 2500","ILLUMINA","1904672172","10404258","408170","human gut metagenome","B346-M06","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2012","5d3d2e8b4808076f1a3d9ff28b024dd4;6ea2e78d541b03954d198278e03d5d88","791524357;822905634","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/006/SRR8427986/SRR8427986_2.fastq.gz"
"SRX5235972","data/fastq/SRX5235972_SRR8427987_1.fastq.gz","data/fastq/SRX5235972_SRR8427987_2.fastq.gz","SRR8427987","SRX5235972","SAMN10722531","SRS4238629","PRJNA510445","SRP173922","SRA832684","B436-M10","B436-M10","B436-M10","PRJNA510445","PAIRED","RANDOM","METAGENOMIC","WGS","B436-M10","Illumina HiSeq 2500","ILLUMINA","2040724460","11135651","408170","human gut metagenome","B436-M10","Illumina HiSeq 2500 paired end sequencing: UWMLBonussub2","The relationship of fecal microbiomes and nutritional status in cystic fibrosis","Collection Country: USA Collection Year: 2014","af32a0612965d16f8fc8e34b7195c3b7;f039de72463434ea8a0f487d865a0e4e","852139430;868695375","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR842/007/SRR8427987/SRR8427987_2.fastq.gz"
