sample,run_accession,instrument_platform,fastq_1,fastq_2
3100339,3100339,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78843_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78843_R2.fastq.gz
3104232,3104232,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78892_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78892_R2.fastq.gz
3100100,3100100,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78763_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78763_R2.fastq.gz
3100268,3100268,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80292_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80292_R2.fastq.gz
3100423,3100423,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80413_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80413_R2.fastq.gz
3104098,3104098,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80368_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80368_R2.fastq.gz
3104229,3104229,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80385_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80385_R2.fastq.gz
3100185,3100185,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78706_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78706_R2.fastq.gz
3100099,3100099,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78762_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78762_R2.fastq.gz
3100304,3100304,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80307_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80307_R2.fastq.gz
3100239,3100239,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80324_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80324_R2.fastq.gz
3100306,3100306,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78900_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78900_R2.fastq.gz
3100228,3100228,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80364_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80364_R2.fastq.gz
3100474,3100474,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80421_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80421_R2.fastq.gz
3100226,3100226,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69203_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69203_R2.fastq.gz
3100472,3100472,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69211_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69211_R2.fastq.gz
3100473,3100473,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69212_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69212_R2.fastq.gz
3100263,3100263,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69223_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69223_R2.fastq.gz
3104091,3104091,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80313_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80313_R2.fastq.gz
3104092,3104092,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80321_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80321_R2.fastq.gz
3100088,3100088,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69235_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69235_R2.fastq.gz
3100264,3100264,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80558_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80558_R2.fastq.gz
3100155,3100155,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78707_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78707_R2.fastq.gz
3100187,3100187,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80589_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80589_R2.fastq.gz
3100118,3100118,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78904_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78904_R2.fastq.gz
3100119,3100119,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78906_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78906_R2.fastq.gz
3100465,3100465,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78792_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78792_R2.fastq.gz
3100276,3100276,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80451_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80451_R2.fastq.gz
3100181,3100181,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78559_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78559_R2.fastq.gz
3100448,3100448,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78498_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78498_R2.fastq.gz
3100275,3100275,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78868_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78868_R2.fastq.gz
3104299,3104299,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80534_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80534_R2.fastq.gz
3104130,3104130,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69234_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69234_R2.fastq.gz
3100122,3100122,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78699_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78699_R2.fastq.gz
3100195,3100195,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78814_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78814_R2.fastq.gz
3104129,3104129,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78650_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78650_R2.fastq.gz
3104131,3104131,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78811_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78811_R2.fastq.gz
3104332,3104332,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78850_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78850_R2.fastq.gz
3100120,3100120,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69190_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69190_R2.fastq.gz
3100335,3100335,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69221_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69221_R2.fastq.gz
3100197,3100197,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78815_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78815_R2.fastq.gz
3104334,3104334,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78851_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78851_R2.fastq.gz
3100136,3100136,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69217_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69217_R2.fastq.gz
3100479,3100479,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69213_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69213_R2.fastq.gz
3100302,3100302,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69222_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69222_R2.fastq.gz
3100113,3100113,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69205_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69205_R2.fastq.gz
3104034,3104034,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80348_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80348_R2.fastq.gz
3100291,3100291,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80606_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80606_R2.fastq.gz
3100151,3100151,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80549_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80549_R2.fastq.gz
3100298,3100298,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78853_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78853_R2.fastq.gz
3104225,3104225,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80272_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80272_R2.fastq.gz
3100458,3100458,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78777_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78777_R2.fastq.gz
3104320,3104320,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78492_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78492_R2.fastq.gz
3100248,3100248,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69202_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69202_R2.fastq.gz
3100457,3100457,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69208_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69208_R2.fastq.gz
3104317,3104317,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78504_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78504_R2.fastq.gz
3104106,3104106,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69216_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69216_R2.fastq.gz
3100456,3100456,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80396_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80396_R2.fastq.gz
3104108,3104108,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78693_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78693_R2.fastq.gz
3100149,3100149,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78816_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78816_R2.fastq.gz
3100131,3100131,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78646_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78646_R2.fastq.gz
3100381,3100381,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80428_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80428_R2.fastq.gz
3100379,3100379,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80564_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80564_R2.fastq.gz
3100378,3100378,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78694_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78694_R2.fastq.gz
3104047,3104047,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80392_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80392_R2.fastq.gz
3100294,3100294,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80619_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80619_R2.fastq.gz
3100135,3100135,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78704_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78704_R2.fastq.gz
3104280,3104280,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80327_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80327_R2.fastq.gz
3100371,3100371,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78895_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78895_R2.fastq.gz
3100372,3100372,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78880_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78880_R2.fastq.gz
3100467,3100467,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80372_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80372_R2.fastq.gz
3100468,3100468,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80359_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80359_R2.fastq.gz
3100466,3100466,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80350_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80350_R2.fastq.gz
3100434,3100434,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69150_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69150_R2.fastq.gz
3104001,3104001,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80426_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80426_R2.fastq.gz
3104004,3104004,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69148_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69148_R2.fastq.gz
3104003,3104003,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80439_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80439_R2.fastq.gz
3100271,3100271,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78758_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78758_R2.fastq.gz
3100385,3100385,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78787_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78787_R2.fastq.gz
3100215,3100215,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78561_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78561_R2.fastq.gz
3100387,3100387,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80565_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80565_R2.fastq.gz
3104074,3104074,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78539_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78539_R2.fastq.gz
3100461,3100461,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78844_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78844_R2.fastq.gz
3104132,3104132,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69215_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69215_R2.fastq.gz
3104011,3104011,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69149_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69149_R2.fastq.gz
3104134,3104134,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80336_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80336_R2.fastq.gz
3100340,3100340,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78847_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78847_R2.fastq.gz
3100250,3100250,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78862_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78862_R2.fastq.gz
3100251,3100251,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78863_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78863_R2.fastq.gz
3104013,3104013,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78499_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78499_R2.fastq.gz
3100252,3100252,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78864_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78864_R2.fastq.gz
3100296,3100296,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80571_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80571_R2.fastq.gz
3104006,3104006,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78495_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78495_R2.fastq.gz
3104079,3104079,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78550_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78550_R2.fastq.gz
3104076,3104076,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69164_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69164_R2.fastq.gz
3104014,3104014,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80280_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80280_R2.fastq.gz
3100409,3100409,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78793_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78793_R2.fastq.gz
3100343,3100343,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78845_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78845_R2.fastq.gz
3100210,3100210,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78558_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78558_R2.fastq.gz
3100450,3100450,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78791_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78791_R2.fastq.gz
3104292,3104292,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80306_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80306_R2.fastq.gz
3104288,3104288,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78908_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78908_R2.fastq.gz
3100317,3100317,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69156_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69156_R2.fastq.gz
3104290,3104290,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78907_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78907_R2.fastq.gz
3104174,3104174,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69195_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69195_R2.fastq.gz
3100486,3100486,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78801_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78801_R2.fastq.gz
3104041,3104041,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69232_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69232_R2.fastq.gz
3100202,3100202,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78902_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78902_R2.fastq.gz
3104042,3104042,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80362_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80362_R2.fastq.gz
3100316,3100316,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78544_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78544_R2.fastq.gz
3104040,3104040,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80407_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80407_R2.fastq.gz
3104172,3104172,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78730_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78730_R2.fastq.gz
3100282,3100282,ILLUMINA,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78849_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78849_R2.fastq.gz
